x1	x2	t
24.573262	3.681056	61.500000
26.211272	3.418950	61.600000
28.026845	3.191992	61.700000
30.031368	2.997216	61.800000
32.237148	2.832146	61.900000
34.657257	2.694792	62.000000
37.305331	2.583658	62.100000
40.195292	2.497762	62.200000
43.340968	2.436675	62.300000
46.755558	2.400580	62.400000
50.450897	2.390371	62.500000
54.436438	2.407783	62.600000
58.717848	2.455582	62.700000
63.295072	2.537832	62.800000
68.159698	2.660257	62.900000
73.291347	2.830736	63.000000
78.652817	3.059961	63.100000
84.183617	3.362298	63.200000
89.791561	3.756858	63.300000
95.342270	4.268741	63.400000
100.646940	4.930265	63.500000
105.449935	5.781718	63.600000
109.420022	6.870662	63.700000
112.152722	8.248100	63.800000
113.195694	9.959066	63.900000
112.111093	12.025401	64.000000
108.581712	14.421093	64.100000
102.543662	17.047211	64.200000
94.291146	19.721805	64.300000
84.478643	22.201640	64.400000
73.983315	24.237881	64.500000
63.679262	25.642934	64.600000
54.237704	26.334185	64.700000
46.038863	26.336287	64.800000
39.197691	25.750785	64.900000
33.648665	24.715448	65.000000
29.234214	23.370900	65.100000
25.768988	21.840842	65.200000
23.076361	20.224131	65.300000
21.004348	18.594371	65.400000
19.429450	17.003146	65.500000
18.254695	15.484425	65.600000
17.405546	14.058840	65.700000
16.825523	12.737323	65.800000
16.472306	11.523990	65.900000
16.314549	10.418318	66.000000
16.329387	9.416756	66.100000
16.500533	8.513883	66.200000
16.816843	7.703225	66.300000
17.271257	6.977826	66.400000
17.859999	6.330638	66.500000
18.581994	5.754779	66.600000
19.438428	5.243701	66.700000
20.432432	4.791286	66.800000
21.568834	4.391912	66.900000
22.853983	4.040469	67.000000
24.295606	3.732376	67.100000
25.902693	3.463571	67.200000
27.685394	3.230500	67.300000
29.654918	3.030111	67.400000
31.823416	2.859840	67.500000
34.203834	2.717608	67.600000
36.809725	2.601828	67.700000
39.654984	2.511424	67.800000
42.753490	2.445862	67.900000
46.118603	2.405211	68.000000
49.762471	2.390228	68.100000
53.695069	2.402481	68.200000
57.922870	2.444535	68.300000
62.447028	2.520195	68.400000
67.260873	2.634854	68.500000
72.346504	2.795957	68.600000
77.670186	3.013633	68.700000
83.176192	3.301509	68.800000
88.778776	3.677753	68.900000
94.352043	4.166287	69.000000
99.717960	4.798047	69.100000
104.633790	5.611874	69.200000
108.782225	6.654182	69.300000
111.770993	7.975849	69.400000
113.153026	9.624015	69.500000
112.481243	11.626361	69.600000
109.407116	13.967517	69.700000
103.811467	16.563151	69.800000
95.919790	19.245782	69.900000
86.327751	21.779949	70.000000
75.887808	23.912743	70.100000
65.491709	25.441205	70.200000
55.857605	26.262363	70.300000
47.419109	26.383075	70.400000
